id,idade,sexo,anos_estudo,cor_raca,salario,estado_civil,regiao
32255502101.0,28,homem,11.0,Branca,7996.80029296875,1.0,sudeste
32255502102.0,23,mulher,11.0,Parda,,1.0,sudeste
32255503101.0,26,homem,10.0,Parda,6890.400390625,0.0,sudeste
32255503102.0,24,homem,7.0,Parda,4752.0,0.0,sudeste
32255504101.0,30,homem,7.0,Parda,15444.0,1.0,sudeste
32255504102.0,28,mulher,7.0,Parda,,1.0,sudeste
32255505101.0,24,homem,11.0,Parda,8820.0,0.0,sudeste
32255507101.0,57,mulher,5.0,Parda,,0.0,sudeste
32255507102.0,26,homem,11.0,Parda,6508.7001953125,0.0,sudeste
32255510101.0,22,homem,5.0,Preta,5700.0,1.0,sudeste
32255510102.0,43,mulher,7.0,Preta,,1.0,sudeste
32255511101.0,28,homem,11.0,Parda,9120.0,1.0,sudeste
32255511102.0,20,mulher,11.0,Branca,,1.0,sudeste
32256301101.0,47,homem,5.0,Preta,,1.0,sudeste
32256301102.0,41,mulher,5.0,Parda,,1.0,sudeste
32256302101.0,54,homem,5.0,Branca,6000.0,0.0,sudeste
32256303101.0,45,homem,5.0,Branca,14400.0,1.0,sudeste
32256303102.0,42,mulher,5.0,Branca,,1.0,sudeste
32256304101.0,56,homem,6.0,Preta,12420.0,1.0,sudeste
32256304102.0,42,mulher,6.0,Parda,,1.0,sudeste
32256304103.0,20,homem,11.0,Parda,9000.0,0.0,sudeste
32256306101.0,48,homem,5.0,Parda,8400.0,1.0,sudeste
32256306102.0,43,mulher,5.0,Branca,6600.0,1.0,sudeste
32256306103.0,23,homem,10.0,Parda,6600.0,0.0,sudeste
32256308101.0,26,homem,11.0,Parda,6336.0,1.0,sudeste
32256308102.0,27,mulher,11.0,Branca,,1.0,sudeste
32256309101.0,48,homem,5.0,Branca,11309.400390625,1.0,sudeste
32256309102.0,48,mulher,11.0,Branca,5820.0,1.0,sudeste
32256311101.0,60,homem,5.0,Preta,9120.0,1.0,sudeste
32256311102.0,57,mulher,5.0,Parda,7524.0,1.0,sudeste
32256313101.0,42,mulher,11.0,Parda,95.0,0.0,sudeste
32257101101.0,44,mulher,8.0,Parda,1000.0,0.0,sudeste
32257102102.0,57,mulher,11.0,Parda,5580.0,0.0,sudeste
32257102103.0,20,mulher,11.0,Parda,,0.0,sudeste
32257103101.0,54,mulher,5.0,Branca,3360.0,0.0,sudeste
32257103102.0,20,mulher,11.0,Parda,,0.0,sudeste
32257106101.0,28,homem,15.0,Parda,5520.0,0.0,sudeste
32257107101.0,39,homem,9.0,Branca,10200.0,1.0,sudeste
32257107102.0,22,mulher,11.0,Parda,,1.0,sudeste
32257108101.0,34,homem,5.0,Parda,3600.0,1.0,sudeste
32257108102.0,29,mulher,5.0,Preta,,1.0,sudeste
32257108106.0,52,homem,5.0,Parda,,0.0,sudeste
32257109101.0,39,homem,11.0,Parda,-1.0,1.0,sudeste
32257109102.0,31,mulher,11.0,Branca,5520.0,1.0,sudeste
32257109107.0,52,homem,5.0,Parda,5580.0,0.0,sudeste
32257110101.0,53,mulher,5.0,Preta,1800.0,0.0,sudeste
32257111101.0,42,mulher,12.0,Branca,,0.0,sudeste
32257111102.0,20,homem,10.0,Parda,1940.0,0.0,sudeste
32257112102.0,38,homem,6.0,Branca,,0.0,sudeste
32257113101.0,49,homem,15.0,Branca,14256.0,1.0,sudeste
32257113102.0,49,mulher,15.0,Branca,18432.0,1.0,sudeste
32257113103.0,23,homem,15.0,Parda,0.0,0.0,sudeste
32257113104.0,23,homem,11.0,Parda,2475.0,0.0,sudeste
32258001103.0,43,mulher,11.0,Branca,17820.0,0.0,sudeste
32258001104.0,39,homem,5.0,Parda,5292.0,0.0,sudeste
32258002101.0,41,homem,12.0,Parda,15444.0,0.0,sudeste
32258003101.0,22,homem,9.0,Parda,14256.0,1.0,sudeste
32258003102.0,23,mulher,11.0,Branca,,1.0,sudeste
32258004101.0,54,homem,11.0,Parda,5940.0,1.0,sudeste
32258004102.0,45,mulher,12.0,Branca,0.0,1.0,sudeste
32258004103.0,25,homem,13.0,Parda,,0.0,sudeste
32258004104.0,20,mulher,11.0,Branca,0.0,0.0,sudeste
32258005101.0,42,homem,9.0,Branca,,1.0,sudeste
32258005102.0,36,mulher,11.0,Branca,495.0,1.0,sudeste
32258006101.0,59,homem,5.0,Parda,14256.0,1.0,sudeste
32258006102.0,54,mulher,12.0,Branca,,1.0,sudeste
32258006103.0,31,homem,11.0,Branca,8322.0,0.0,sudeste
32258007101.0,58,homem,11.0,Parda,7128.0,1.0,sudeste
32258007102.0,44,mulher,11.0,Preta,12084.0,1.0,sudeste
32258008102.0,60,mulher,5.0,Parda,,0.0,sudeste
32258010102.0,49,mulher,5.0,Branca,1710.0,0.0,sudeste
32258010103.0,41,homem,12.0,Parda,2328.0,0.0,sudeste
32258013101.0,46,homem,5.0,Branca,13680.0,1.0,sudeste
32258013102.0,46,mulher,5.0,Parda,,1.0,sudeste
32259801101.0,57,homem,12.0,Branca,17820.0,1.0,sudeste
32259801102.0,40,mulher,5.0,Branca,30000.0,1.0,sudeste
32259802101.0,33,mulher,15.0,Branca,25872.0,1.0,sudeste
32259802102.0,25,homem,11.0,Parda,,1.0,sudeste
32259804101.0,51,mulher,12.0,Branca,,0.0,sudeste
32259804102.0,22,mulher,15.0,Branca,980.0,0.0,sudeste
32259805101.0,46,homem,11.0,Branca,36000.0,1.0,sudeste
32259805102.0,42,mulher,5.0,Branca,,1.0,sudeste
32259806101.0,53,mulher,15.0,Branca,,0.0,sudeste
32259806102.0,25,homem,15.0,Branca,5626.0,0.0,sudeste
32259806103.0,23,homem,13.0,Branca,2134.0,0.0,sudeste
32259807101.0,29,homem,5.0,Branca,8148.0,1.0,sudeste
32259807102.0,40,mulher,8.0,Parda,4896.0,1.0,sudeste
32259808101.0,32,homem,15.0,Branca,23040.0,0.0,sudeste
32259810101.0,58,homem,11.0,Branca,34329.6015625,1.0,sudeste
32259810102.0,56,mulher,9.0,Branca,,1.0,sudeste
32259811101.0,57,homem,15.0,Branca,,1.0,sudeste
32259811102.0,52,mulher,13.0,Branca,15943.6796875,1.0,sudeste
32259811103.0,21,homem,5.0,Branca,8640.0,0.0,sudeste
32259811104.0,25,mulher,12.0,Branca,6441.0,0.0,sudeste
32259813101.0,44,homem,11.0,Branca,14400.0,0.0,sudeste
32260101101.0,48,homem,8.0,Branca,23052.0,1.0,sudeste
32260101102.0,44,mulher,5.0,Branca,,1.0,sudeste
32260101104.0,20,homem,9.0,Parda,5690.39990234375,0.0,sudeste
32260102102.0,32,homem,5.0,Parda,3955.0,0.0,sudeste
32260103101.0,39,mulher,5.0,Branca,4980.0,0.0,sudeste
32260105101.0,46,mulher,5.0,Parda,347.20001220703125,1.0,sudeste
32260105102.0,46,homem,5.0,Branca,,1.0,sudeste
32260109103.0,42,homem,5.0,Branca,,0.0,sudeste
32260110101.0,26,homem,12.0,Parda,6337.80029296875,1.0,sudeste
32260110102.0,32,mulher,11.0,Branca,5975.2001953125,1.0,sudeste
32260111101.0,51,homem,11.0,Parda,11424.0,1.0,sudeste
32260111102.0,49,mulher,12.0,Parda,5229.0,1.0,sudeste
32260111103.0,20,homem,11.0,Parda,,0.0,sudeste
32260113101.0,45,homem,12.0,Branca,35160.0,1.0,sudeste
32260113102.0,39,mulher,15.0,Parda,11034.240234375,1.0,sudeste
32261003101.0,34,homem,8.0,Branca,13284.0,1.0,sudeste
32261003102.0,29,mulher,12.0,Preta,5328.599609375,1.0,sudeste
32261004102.0,55,mulher,11.0,Parda,12204.0,0.0,sudeste
32261004104.0,49,mulher,12.0,Parda,,0.0,sudeste
32261004105.0,25,homem,14.0,Parda,7433.320068359375,0.0,sudeste
32261005101.0,43,homem,11.0,Branca,11952.0,1.0,sudeste
32261005102.0,39,mulher,11.0,Branca,,1.0,sudeste
32261008101.0,30,homem,11.0,Branca,14515.19921875,1.0,sudeste
32261008102.0,24,mulher,11.0,Branca,6048.0,1.0,sudeste
32261009101.0,48,homem,12.0,Parda,,1.0,sudeste
32261009102.0,52,mulher,12.0,Branca,,1.0,sudeste
32261010101.0,40,homem,11.0,Branca,7526.400390625,1.0,sudeste
32261010102.0,31,mulher,11.0,Branca,8812.80078125,1.0,sudeste
32261010103.0,52,mulher,11.0,Branca,,0.0,sudeste
32261013101.0,52,mulher,11.0,Branca,18144.0,0.0,sudeste
32262801101.0,60,homem,12.0,Parda,35160.0,1.0,sudeste
32262801102.0,44,mulher,12.0,Parda,,1.0,sudeste
32262801103.0,23,homem,14.0,Parda,8712.0,0.0,sudeste
32262802101.0,38,homem,7.0,Parda,33600.0,1.0,sudeste
32262802102.0,36,mulher,5.0,Parda,6585.599609375,1.0,sudeste
32262803101.0,23,homem,5.0,Branca,9149.120361328123,0.0,sudeste
32262804101.0,21,mulher,8.0,Parda,,1.0,sudeste
32262804102.0,24,homem,8.0,Parda,6720.0,1.0,sudeste
32262805101.0,37,mulher,5.0,Parda,448.0,0.0,sudeste
32262805102.0,20,homem,5.0,Parda,,0.0,sudeste
32262807102.0,56,mulher,5.0,Parda,,0.0,sudeste
32262807103.0,43,mulher,10.0,Parda,,0.0,sudeste
32262808101.0,52,homem,12.0,Parda,6048.0,1.0,sudeste
32262808102.0,41,mulher,12.0,Parda,321.0,1.0,sudeste
32262809101.0,53,mulher,5.0,Parda,2520.0,0.0,sudeste
32262809103.0,46,homem,12.0,Parda,8064.0,0.0,sudeste
32262810101.0,56,homem,12.0,Branca,8064.0,1.0,sudeste
32262810102.0,52,mulher,5.0,Branca,0.0,1.0,sudeste
32262810104.0,28,mulher,15.0,Branca,,0.0,sudeste
32262811101.0,26,homem,13.0,Branca,7452.0,1.0,sudeste
32262811102.0,23,mulher,10.0,Parda,,1.0,sudeste
32262812101.0,55,homem,5.0,Parda,,1.0,sudeste
32262812102.0,41,mulher,5.0,Parda,,1.0,sudeste
32262813101.0,54,homem,5.0,Branca,,1.0,sudeste
32262813102.0,59,mulher,5.0,Branca,0.0,1.0,sudeste
32263603101.0,51,homem,12.0,Branca,35160.0,1.0,sudeste
32263603102.0,43,mulher,12.0,Branca,518.4000244140625,1.0,sudeste
32263603103.0,25,mulher,11.0,Branca,502.1499938964844,0.0,sudeste
32263605101.0,50,homem,11.0,Branca,6182.400390625,1.0,sudeste
32263605102.0,43,mulher,8.0,Parda,,1.0,sudeste
32263606101.0,36,homem,11.0,Branca,842.4000244140625,1.0,sudeste
32263606102.0,36,mulher,9.0,Branca,,1.0,sudeste
32263608101.0,44,homem,5.0,Branca,5378.400390625,1.0,sudeste
32263608102.0,33,mulher,6.0,Branca,5826.599609375,1.0,sudeste
32263609101.0,41,homem,5.0,Branca,5702.400390625,1.0,sudeste
32263609102.0,47,mulher,12.0,Preta,475.20001220703125,1.0,sudeste
32263611102.0,42,mulher,15.0,Branca,22848.0,0.0,sudeste
32263613101.0,44,homem,5.0,Preta,5577.599609375,1.0,sudeste
32263613102.0,40,mulher,12.0,Parda,,1.0,sudeste
32264402102.0,45,mulher,5.0,Preta,0.0,0.0,sudeste
32264402103.0,39,homem,5.0,Preta,0.0,0.0,sudeste
32264402104.0,20,homem,11.0,Preta,0.0,0.0,sudeste
32264403101.0,60,mulher,5.0,Branca,,1.0,sudeste
32264403102.0,25,homem,7.0,Parda,452.0,1.0,sudeste
32264405101.0,38,homem,5.0,Indigena,5577.599609375,1.0,sudeste
32264405102.0,24,mulher,8.0,Branca,,1.0,sudeste
32264406101.0,32,homem,8.0,Parda,12096.0,1.0,sudeste
32264406102.0,30,mulher,15.0,Branca,23232.0,1.0,sudeste
32264407101.0,46,homem,5.0,Branca,5184.0,1.0,sudeste
32264407102.0,44,mulher,5.0,Branca,,1.0,sudeste
32264408101.0,55,homem,5.0,Branca,9072.0,1.0,sudeste
32264408102.0,46,mulher,5.0,Branca,,1.0,sudeste
32264408103.0,25,mulher,5.0,Branca,,0.0,sudeste
32264409103.0,33,mulher,5.0,Branca,,0.0,sudeste
32264410101.0,46,homem,5.0,Branca,3780.0,1.0,sudeste
32264410102.0,49,mulher,7.0,Branca,,1.0,sudeste
32264411101.0,56,mulher,11.0,Branca,11155.19921875,0.0,sudeste
32265201101.0,42,homem,5.0,Parda,5577.599609375,1.0,sudeste
32265201102.0,33,mulher,5.0,Branca,,1.0,sudeste
32265202101.0,28,homem,5.0,Branca,61776.0,1.0,sudeste
32265202102.0,28,mulher,11.0,Branca,6969.599609375,1.0,sudeste
32265203101.0,34,homem,5.0,Branca,5577.599609375,0.0,sudeste
32265208101.0,38,homem,5.0,Parda,14960.16015625,1.0,sudeste
32265208102.0,32,mulher,12.0,Parda,,1.0,sudeste
32265209101.0,47,homem,5.0,Branca,48060.0,1.0,sudeste
32265209102.0,43,mulher,5.0,Branca,,1.0,sudeste
32265210102.0,57,mulher,5.0,Parda,403.1999816894531,0.0,sudeste
32265210103.0,33,mulher,12.0,Parda,,0.0,sudeste
32265210104.0,31,homem,6.0,Branca,,0.0,sudeste
32265210105.0,29,mulher,15.0,Parda,14742.0,0.0,sudeste
32265212101.0,55,homem,12.0,Parda,5040.0,1.0,sudeste
32265212102.0,24,mulher,9.0,Parda,,1.0,sudeste
32265213101.0,33,homem,5.0,Parda,6480.0,1.0,sudeste
32265213102.0,29,mulher,6.0,Parda,,1.0,sudeste
32266001103.0,47,mulher,11.0,Preta,,0.0,sudeste
32266001104.0,37,homem,8.0,Parda,,0.0,sudeste
32266004101.0,33,homem,11.0,Branca,8830.080078125,1.0,sudeste
32266004102.0,29,mulher,11.0,Branca,1394.39990234375,1.0,sudeste
32266006101.0,37,mulher,12.0,Parda,,0.0,sudeste
32266007101.0,30,mulher,6.0,Parda,302.3999938964844,0.0,sudeste
32266009103.0,50,mulher,5.0,Branca,,0.0,sudeste
32266009104.0,40,homem,5.0,Branca,,0.0,sudeste
32266011101.0,25,homem,8.0,Branca,4631.400390625,1.0,sudeste
32266011102.0,25,mulher,7.0,Branca,,1.0,sudeste
32266013101.0,59,homem,12.0,Branca,1296.0,1.0,sudeste
32266013102.0,51,mulher,11.0,Parda,,1.0,sudeste
32267901101.0,41,homem,5.0,Parda,2128.0,0.0,sudeste
32267901102.0,22,homem,11.0,Branca,,0.0,sudeste
32267903101.0,46,homem,5.0,Parda,14784.0,1.0,sudeste
32267903102.0,32,mulher,5.0,Parda,1260.0,1.0,sudeste
32267904101.0,56,homem,5.0,Branca,8413.439453125,1.0,sudeste
32267904102.0,51,mulher,5.0,Branca,,1.0,sudeste
32267905101.0,40,mulher,5.0,Parda,,0.0,sudeste
32267906101.0,56,homem,5.0,Branca,,1.0,sudeste
32267906102.0,54,mulher,5.0,Branca,,1.0,sudeste
32267906103.0,23,homem,8.0,Branca,5040.0,0.0,sudeste
32267906104.0,23,homem,8.0,Branca,5040.0,0.0,sudeste
32267908101.0,25,homem,5.0,Preta,3360.0,1.0,sudeste
32267908102.0,21,mulher,11.0,Preta,,1.0,sudeste
32267909101.0,34,mulher,8.0,Parda,3486.0,0.0,sudeste
32267910102.0,56,homem,5.0,Parda,,0.0,sudeste
32267911102.0,42,mulher,5.0,Parda,1260.0,0.0,sudeste
32267913103.0,31,mulher,5.0,Branca,17864.0,0.0,sudeste
32268701101.0,30,homem,8.0,Branca,8400.0,1.0,sudeste
32268701102.0,45,mulher,5.0,Branca,,1.0,sudeste
32268702102.0,54,mulher,5.0,Branca,,0.0,sudeste
32268703102.0,27,homem,11.0,Branca,10080.0,0.0,sudeste
32268705101.0,32,mulher,11.0,Branca,2475.0,0.0,sudeste
32268710101.0,52,mulher,5.0,Branca,,0.0,sudeste
32268710102.0,25,mulher,13.0,Branca,,0.0,sudeste
32269501101.0,37,homem,12.0,Parda,10044.0,1.0,sudeste
32269501102.0,41,mulher,11.0,Branca,0.0,1.0,sudeste
32269501103.0,21,mulher,15.0,Branca,1643.4000244140625,0.0,sudeste
32269502101.0,34,homem,11.0,Branca,9450.0,1.0,sudeste
32269502102.0,28,mulher,11.0,Branca,11340.0,1.0,sudeste
32269506102.0,37,homem,12.0,Branca,2667.06005859375,0.0,sudeste
32269507101.0,46,homem,12.0,Preta,15444.0,1.0,sudeste
32269507102.0,43,mulher,5.0,Parda,,1.0,sudeste
32269507103.0,20,homem,8.0,Parda,6618.0,0.0,sudeste
32269507105.0,24,homem,10.0,Parda,,0.0,sudeste
32269508101.0,38,homem,11.0,Preta,8078.400390625,1.0,sudeste
32269508102.0,33,mulher,7.0,Parda,,1.0,sudeste
32269512101.0,58,homem,5.0,Parda,,1.0,sudeste
32269512102.0,49,mulher,5.0,Branca,,1.0,sudeste
32269512103.0,34,homem,5.0,Parda,6120.0,0.0,sudeste
32269512104.0,22,mulher,6.0,Parda,,0.0,sudeste
32269513101.0,60,homem,5.0,Parda,8442.0,1.0,sudeste
32269513102.0,56,mulher,7.0,Parda,5079.599609375,1.0,sudeste
32270901102.0,59,mulher,5.0,Branca,1674.0,0.0,sudeste
32270901103.0,37,mulher,12.0,Branca,14094.0,0.0,sudeste
32270904101.0,26,homem,11.0,Branca,27900.0,1.0,sudeste
32270904102.0,24,mulher,11.0,Parda,1035.0,1.0,sudeste
32270905101.0,43,homem,6.0,Parda,15444.0,1.0,sudeste
32270905102.0,47,mulher,12.0,Parda,4464.0,1.0,sudeste
32270906102.0,58,mulher,5.0,Parda,5079.599609375,0.0,sudeste
32270906103.0,28,homem,5.0,Parda,4590.0,0.0,sudeste
32270906104.0,20,mulher,7.0,Parda,76.5,0.0,sudeste
32270906106.0,51,mulher,5.0,Parda,81.0,0.0,sudeste
32270907101.0,60,mulher,5.0,Branca,,1.0,sudeste
32270907102.0,32,homem,9.0,Branca,,1.0,sudeste
32270910102.0,37,mulher,15.0,Branca,,0.0,sudeste
32270911101.0,26,mulher,6.0,Parda,1530.0,0.0,sudeste
32270912101.0,34,homem,5.0,Branca,11160.0,1.0,sudeste
32270912102.0,46,mulher,5.0,Parda,,1.0,sudeste
32270912103.0,26,mulher,11.0,Parda,,0.0,sudeste
32270912104.0,22,mulher,11.0,Parda,,0.0,sudeste
32270913102.0,40,homem,12.0,Parda,10404.0,0.0,sudeste
32271701101.0,49,homem,5.0,Branca,8316.0,1.0,sudeste
32271701102.0,53,mulher,5.0,Parda,,1.0,sudeste
32271701103.0,27,homem,7.0,Parda,7722.0,0.0,sudeste
32271701104.0,20,homem,11.0,Parda,7560.0,0.0,sudeste
32271702102.0,36,homem,5.0,Branca,,0.0,sudeste
32271703101.0,24,homem,6.0,Parda,9024.0,1.0,sudeste
32271703102.0,20,mulher,9.0,Parda,927.0,1.0,sudeste
32271704101.0,45,homem,11.0,Branca,19968.0,1.0,sudeste
32271704102.0,36,mulher,11.0,Parda,3348.0,1.0,sudeste
32271705101.0,24,homem,11.0,Branca,4742.39990234375,1.0,sudeste
32271705102.0,22,mulher,10.0,Branca,5129.400390625,1.0,sudeste
32271706101.0,42,homem,9.0,Branca,6972.0,0.0,sudeste
32271707101.0,57,homem,5.0,Branca,,1.0,sudeste
32271707102.0,50,mulher,5.0,Parda,,1.0,sudeste
32271707103.0,30,homem,11.0,Parda,,0.0,sudeste
32271708101.0,39,mulher,5.0,Parda,5079.599609375,0.0,sudeste
32271708102.0,21,homem,5.0,Parda,9027.0,0.0,sudeste
32271710101.0,33,mulher,11.0,Branca,11709.60009765625,0.0,sudeste
32271710102.0,28,mulher,6.0,Branca,,0.0,sudeste
32271711101.0,47,homem,9.0,Branca,35280.0,1.0,sudeste
32271711102.0,40,mulher,15.0,Branca,11660.0,1.0,sudeste
32271711103.0,21,homem,15.0,Branca,4782.39990234375,0.0,sudeste
32271713101.0,54,homem,8.0,Branca,15288.0,1.0,sudeste
32271713102.0,55,mulher,11.0,Branca,,1.0,sudeste
32272501101.0,59,homem,5.0,Parda,,0.0,sudeste
32272501103.0,20,homem,9.0,Branca,5292.0,0.0,sudeste
32272502102.0,43,mulher,9.0,Branca,13171.19921875,0.0,sudeste
32272503101.0,56,homem,5.0,Preta,7929.599609375,1.0,sudeste
32272503102.0,53,mulher,8.0,Branca,420.0,1.0,sudeste
32272505101.0,27,homem,5.0,Branca,2232.0,1.0,sudeste
32272505102.0,22,mulher,5.0,Branca,,1.0,sudeste
32272507101.0,51,homem,5.0,Branca,9792.0,1.0,sudeste
32272507102.0,39,mulher,5.0,Parda,,1.0,sudeste
32272508101.0,48,homem,5.0,Branca,,1.0,sudeste
32272508102.0,48,mulher,5.0,Parda,,1.0,sudeste
32272509101.0,46,homem,5.0,Parda,,0.0,sudeste
32272511101.0,60,mulher,5.0,Branca,,0.0,sudeste
32272512101.0,53,homem,5.0,Branca,5079.599609375,0.0,sudeste
32272513101.0,47,homem,5.0,Branca,4704.0,1.0,sudeste
32272513102.0,37,mulher,5.0,Branca,3528.0,1.0,sudeste
32273301101.0,52,homem,5.0,Branca,,1.0,sudeste
32273301102.0,50,mulher,8.0,Parda,5317.2001953125,1.0,sudeste
32273301103.0,21,homem,11.0,Parda,2178.75,0.0,sudeste
32273302101.0,22,homem,11.0,Branca,,0.0,sudeste
32273303101.0,32,homem,11.0,Branca,24960.0,1.0,sudeste
32273303102.0,24,mulher,11.0,Parda,6240.0,1.0,sudeste
32273304101.0,22,homem,11.0,Parda,6759.5400390625,0.0,sudeste
32273307101.0,38,homem,11.0,Preta,17258.3984375,1.0,sudeste
32273307102.0,33,mulher,11.0,Branca,3000.0,1.0,sudeste
32273308101.0,24,mulher,11.0,Parda,6242.400390625,1.0,sudeste
32273308102.0,32,homem,11.0,Parda,6487.19970703125,1.0,sudeste
32273309101.0,24,homem,11.0,Preta,20400.0,0.0,sudeste
32273309102.0,25,homem,11.0,Branca,1269.89990234375,0.0,sudeste
32273310101.0,31,homem,11.0,Preta,8445.599609375,1.0,sudeste
32273310102.0,42,mulher,8.0,Preta,,1.0,sudeste
32273310103.0,22,mulher,9.0,Parda,,0.0,sudeste
32273311101.0,31,homem,5.0,Branca,5875.2001953125,1.0,sudeste
32273311102.0,28,mulher,6.0,Branca,4669.56005859375,1.0,sudeste
32273312101.0,40,homem,12.0,Preta,20703.599609375,1.0,sudeste
32273312102.0,30,mulher,7.0,Parda,,1.0,sudeste
32273313101.0,33,homem,12.0,Branca,7943.759765625,1.0,sudeste
32273313102.0,28,mulher,7.0,Branca,8115.1201171875,1.0,sudeste
32274101101.0,47,homem,7.0,Parda,-1.0,1.0,sudeste
32274101102.0,51,mulher,7.0,Branca,5179.2001953125,1.0,sudeste
32274103101.0,40,mulher,5.0,Branca,,0.0,sudeste
32274105101.0,36,mulher,5.0,Branca,780.0,0.0,sudeste
32274106101.0,31,homem,5.0,Branca,9262.80078125,1.0,sudeste
32274106102.0,25,mulher,5.0,Branca,,1.0,sudeste
32274107101.0,59,homem,8.0,Branca,2121.60009765625,1.0,sudeste
32274107102.0,37,mulher,5.0,Branca,2008.7999267578125,1.0,sudeste
32274108101.0,42,homem,5.0,Branca,5179.2001953125,1.0,sudeste
32274108102.0,55,mulher,15.0,Branca,8923.19921875,1.0,sudeste
32274110101.0,47,mulher,11.0,Branca,12852.0,0.0,sudeste
32274111101.0,26,mulher,15.0,Branca,13158.0,0.0,sudeste
32274112101.0,51,mulher,5.0,Branca,,0.0,sudeste
32274112102.0,25,homem,6.0,Branca,5508.0,0.0,sudeste
32274113101.0,33,homem,6.0,Branca,1073.5,1.0,sudeste
32274113102.0,34,mulher,11.0,Branca,5385.599609375,1.0,sudeste
32275001101.0,37,homem,5.0,Parda,,0.0,sudeste
32275002101.0,47,homem,5.0,Branca,,1.0,sudeste
32275002102.0,43,mulher,5.0,Branca,,1.0,sudeste
32275002103.0,23,homem,5.0,Branca,,0.0,sudeste
32275003101.0,60,homem,5.0,Parda,,1.0,sudeste
32275003102.0,51,mulher,5.0,Preta,,1.0,sudeste
32275004101.0,59,homem,5.0,Branca,,1.0,sudeste
32275004102.0,58,mulher,5.0,Branca,,1.0,sudeste
32275007101.0,51,homem,11.0,Parda,9765.0,1.0,sudeste
32275007102.0,49,mulher,8.0,Preta,,1.0,sudeste
32275007103.0,25,mulher,15.0,Preta,9424.80078125,0.0,sudeste
32275008101.0,27,homem,11.0,Parda,8392.560546875,1.0,sudeste
32275008102.0,27,mulher,11.0,Branca,,1.0,sudeste
32275009101.0,54,mulher,11.0,Preta,8102.8798828125,0.0,sudeste
32275009102.0,21,mulher,15.0,Branca,,0.0,sudeste
32275009104.0,49,mulher,15.0,Preta,24688.08203125,0.0,sudeste
32275011101.0,42,homem,12.0,Parda,4116.0,1.0,sudeste
32275011102.0,37,mulher,7.0,Parda,2424.0,1.0,sudeste
32275012101.0,56,mulher,15.0,Preta,,0.0,sudeste
32275013103.0,27,mulher,11.0,Branca,2226.0,0.0,sudeste
32276801101.0,37,homem,11.0,Parda,11448.0,0.0,sudeste
32276804103.0,32,homem,5.0,Branca,,0.0,sudeste
32276805101.0,33,homem,6.0,Parda,18360.0,1.0,sudeste
32276805102.0,31,mulher,11.0,Branca,,1.0,sudeste
32276807101.0,53,homem,8.0,Parda,15120.0,1.0,sudeste
32276807102.0,49,mulher,6.0,Branca,-1.0,1.0,sudeste
32276808101.0,38,homem,8.0,Branca,5400.0,1.0,sudeste
32276808102.0,34,mulher,11.0,Parda,5129.400390625,1.0,sudeste
32276809101.0,39,homem,12.0,Branca,7416.0,1.0,sudeste
32276809102.0,35,mulher,12.0,Branca,,1.0,sudeste
32276809105.0,34,homem,12.0,Branca,5129.400390625,0.0,sudeste
32276811101.0,58,mulher,6.0,Parda,-1.0,0.0,sudeste
32276812101.0,60,homem,11.0,Parda,3990.0,1.0,sudeste
32276812102.0,58,mulher,8.0,Branca,,1.0,sudeste
32277602101.0,25,mulher,9.0,Parda,5029.7998046875,0.0,sudeste
32277603101.0,36,homem,5.0,Branca,23520.0,1.0,sudeste
32277603102.0,26,mulher,6.0,Branca,,1.0,sudeste
32277604101.0,22,homem,9.0,Parda,1020.0,0.0,sudeste
32277605101.0,51,mulher,9.0,Parda,,0.0,sudeste
32277605103.0,30,mulher,5.0,Parda,4605.599609375,0.0,sudeste
32277605104.0,25,homem,5.0,Parda,,0.0,sudeste
32277605107.0,22,homem,6.0,Parda,,0.0,sudeste
32277605108.0,20,mulher,8.0,Parda,,0.0,sudeste
32277605110.0,21,homem,9.0,Parda,,0.0,sudeste
32277606101.0,43,mulher,9.0,Branca,6060.0,0.0,sudeste
32277606102.0,21,homem,11.0,Parda,5202.0,0.0,sudeste
32277607102.0,55,mulher,5.0,Branca,9792.0,0.0,sudeste
32277607103.0,28,mulher,15.0,Branca,7833.599609375,0.0,sudeste
32277608101.0,48,mulher,5.0,Parda,,0.0,sudeste
32277608102.0,25,homem,11.0,Parda,8484.0,0.0,sudeste
32277608103.0,23,mulher,11.0,Preta,4610.64990234375,0.0,sudeste
32277608104.0,21,homem,11.0,Preta,,0.0,sudeste
32277608105.0,20,homem,11.0,Parda,,0.0,sudeste
32277610101.0,59,homem,5.0,Parda,8652.0,1.0,sudeste
32277610102.0,60,mulher,5.0,Parda,,1.0,sudeste
32277610103.0,25,homem,8.0,Branca,6180.0,0.0,sudeste
32277610104.0,20,homem,11.0,Branca,6048.0,0.0,sudeste
32277611101.0,55,homem,5.0,Branca,5129.400390625,1.0,sudeste
32277611102.0,38,mulher,5.0,Preta,,1.0,sudeste
32277612101.0,32,homem,5.0,Parda,4032.0,1.0,sudeste
32277612102.0,31,mulher,5.0,Branca,840.0,1.0,sudeste
32277613101.0,42,homem,5.0,Branca,9888.0,1.0,sudeste
32277613102.0,35,mulher,11.0,Parda,4701.9501953125,1.0,sudeste
32278401101.0,54,homem,5.0,Parda,2558.159912109375,0.0,sudeste
32278403101.0,38,mulher,12.0,Parda,,0.0,sudeste
32278404101.0,47,homem,12.0,Preta,61200.0,1.0,sudeste
